"chromosome_name","start_position","end_position","ensembl_gene_id","entrezgene_id","gene_biotype","entrezgene_accession","entrezgene_description","go_id","name_1006","definition_1006"
"Z",24676396,24688747,"ENSTGUG00000000953",100225025,"protein_coding","NUDT12","nudix hydrolase 12","GO:0005634","nucleus","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Z",24676396,24688747,"ENSTGUG00000000953",100225025,"protein_coding","NUDT12","nudix hydrolase 12","GO:0005737","cytoplasm","All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Z",24676396,24688747,"ENSTGUG00000000953",100225025,"protein_coding","NUDT12","nudix hydrolase 12","GO:0005777","peroxisome","A small organelle enclosed by a single membrane, and found in most eukaryotic cells. Contains peroxidases and other enzymes involved in a variety of metabolic processes including free radical detoxification, lipid catabolism and biosynthesis, and hydrogen peroxide metabolism."
"Z",24676396,24688747,"ENSTGUG00000000953",100225025,"protein_coding","NUDT12","nudix hydrolase 12","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"3",111384145,111399473,"ENSTGUG00000029210",100225182,"protein_coding","CEP68","centrosomal protein 68","","",""
"23",2750353,2765555,"ENSTGUG00000001242",100225653,"protein_coding","TRIT1","tRNA isopentenyltransferase 1","GO:0052381","tRNA dimethylallyltransferase activity","Catalysis of the reaction: dimethylallyl diphosphate + tRNA = diphosphate + tRNA containing 6-dimethylallyladenosine."
"23",2750353,2765555,"ENSTGUG00000001242",100225653,"protein_coding","TRIT1","tRNA isopentenyltransferase 1","GO:0016740","transferase activity","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"23",2750353,2765555,"ENSTGUG00000001242",100225653,"protein_coding","TRIT1","tRNA isopentenyltransferase 1","GO:0005737","cytoplasm","All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"23",2750353,2765555,"ENSTGUG00000001242",100225653,"protein_coding","TRIT1","tRNA isopentenyltransferase 1","GO:0000166","nucleotide binding","Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."
"23",2750353,2765555,"ENSTGUG00000001242",100225653,"protein_coding","TRIT1","tRNA isopentenyltransferase 1","GO:0005524","ATP binding","Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"23",2750353,2765555,"ENSTGUG00000001242",100225653,"protein_coding","TRIT1","tRNA isopentenyltransferase 1","GO:0008033","tRNA processing","The process in which a pre-tRNA molecule is converted to a mature tRNA, ready for addition of an aminoacyl group."
"23",2750353,2765555,"ENSTGUG00000001242",100225653,"protein_coding","TRIT1","tRNA isopentenyltransferase 1","GO:0005739","mitochondrion","A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0005829","cytosol","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0043231","intracellular membrane-bounded organelle","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0005886","plasma membrane","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0031593","polyubiquitin modification-dependent protein binding","Interacting selectively and non-covalently with a protein upon poly-ubiquitination of the target protein."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0046718","viral entry into host cell","The process that occurs after viral attachment by which a virus, or viral nucleic acid, breaches the plasma membrane or cell envelope and enters the host cell. The process ends when the viral nucleic acid is released into the host cell cytoplasm."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0016235","aggresome","An inclusion body formed by dynein-dependent retrograde transport of an aggregated protein on microtubules."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0019065","receptor-mediated endocytosis of virus by host cell","Any receptor-mediated endocytosis that is involved in the uptake of a virus into a host cell; successive instances of virus endocytosis result in the accumulation of virus particles within the cell."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0006895","Golgi to endosome transport","The directed movement of substances from the Golgi to early sorting endosomes. Clathrin vesicles transport substances from the trans-Golgi to endosomes."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0048268","clathrin coat assembly","The process that results in the assembly of clathrin triskelia into the ordered structure known as a clathrin cage."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0005509","calcium ion binding","Interacting selectively and non-covalently with calcium ions (Ca2+)."
"8",7600274,7668917,"ENSTGUG00000008685",100226046,"protein_coding","EPS15","epidermal growth factor receptor pathway substrate 15","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0005779","integral component of peroxisomal membrane","The component of the peroxisomal membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0008270","zinc ion binding","Interacting selectively and non-covalently with zinc (Zn) ions."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0008022","protein C-terminus binding","Interacting selectively and non-covalently with a protein C-terminus, the end of any peptide chain at which the 1-carboxyl function of a constituent amino acid is not attached in peptide linkage to another amino-acid residue."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0006625","protein targeting to peroxisome","The process of directing proteins towards the peroxisome, usually using signals contained within the protein."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0046872","metal ion binding","Interacting selectively and non-covalently with any metal ion."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0005777","peroxisome","A small organelle enclosed by a single membrane, and found in most eukaryotic cells. Contains peroxidases and other enzymes involved in a variety of metabolic processes including free radical detoxification, lipid catabolism and biosynthesis, and hydrogen peroxide metabolism."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0005778","peroxisomal membrane","The lipid bilayer surrounding a peroxisome."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0007031","peroxisome organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a peroxisome. A peroxisome is a small, membrane-bounded organelle that uses dioxygen (O2) to oxidize organic molecules."
"19",5787482,5791425,"ENSTGUG00000004847",100226224,"protein_coding","PEX12","peroxisomal biogenesis factor 12","GO:0016558","protein import into peroxisome matrix","The import of proteins into the peroxisomal matrix. A peroxisome targeting signal (PTS) binds to a soluble receptor protein in the cytosol, and the resulting complex then binds to a receptor protein in the peroxisome membrane and is imported. The cargo protein is then released into the peroxisome matrix."
"24",2790949,3153696,"ENSTGUG00000000693",100226286,"protein_coding","LOC100226286","protein CEPU-1","","",""
"4A",6116878,6124851,"ENSTGUG00000021575",100226496,"protein_coding","LOC100226496","probable G-protein coupled receptor 83","GO:0004983","neuropeptide Y receptor activity","Combining with neuropeptide Y to initiate a change in cell activity."
"4A",6116878,6124851,"ENSTGUG00000021575",100226496,"protein_coding","LOC100226496","probable G-protein coupled receptor 83","GO:0007186","G protein-coupled receptor signaling pathway","A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane."
"4A",6116878,6124851,"ENSTGUG00000021575",100226496,"protein_coding","LOC100226496","probable G-protein coupled receptor 83","GO:0004930","G protein-coupled receptor activity","Combining with an extracellular signal and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex."
"4A",6116878,6124851,"ENSTGUG00000021575",100226496,"protein_coding","LOC100226496","probable G-protein coupled receptor 83","GO:0016021","integral component of membrane","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0004725","protein tyrosine phosphatase activity","Catalysis of the reaction: protein tyrosine phosphate + H2O = protein tyrosine + phosphate."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0007275","multicellular organism development","The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0007605","sensory perception of sound","The series of events required for an organism to receive an auditory stimulus, convert it to a molecular signal, and recognize and characterize the signal. Sonic stimuli are detected in the form of vibrations and are processed to form a sound."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0046872","metal ion binding","Interacting selectively and non-covalently with any metal ion."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0005634","nucleus","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0016787","hydrolase activity","Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0004721","phosphoprotein phosphatase activity","Catalysis of the reaction: a phosphoprotein + H2O = a protein + phosphate. Together with protein kinases, these enzymes control the state of phosphorylation of cell proteins and thereby provide an important mechanism for regulating cellular activity."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0006470","protein dephosphorylation","The process of removing one or more phosphoric residues from a protein."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0006281","DNA repair","The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0006974","cellular response to DNA damage stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism."
"3",55717973,55862605,"ENSTGUG00000011552",100226627,"protein_coding","EYA4","EYA transcriptional coactivator and phosphatase 4","GO:0035335","peptidyl-tyrosine dephosphorylation","The removal of phosphoric residues from peptidyl-O-phospho-tyrosine to form peptidyl-tyrosine."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0003676","nucleic acid binding","Interacting selectively and non-covalently with any nucleic acid."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0006412","translation","The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0005737","cytoplasm","All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0000166","nucleotide binding","Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0005524","ATP binding","Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0004812","aminoacyl-tRNA ligase activity","Catalysis of the formation of aminoacyl-tRNA from ATP, amino acid, and tRNA with the release of diphosphate and AMP."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0016874","ligase activity","Catalysis of the joining of two molecules, or two groups within a single molecule, using the energy from the hydrolysis of ATP, a similar triphosphate, or a pH gradient."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0006418","tRNA aminoacylation for protein translation","The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA and the alpha carboxylic acid  group of an amino acid, to be used in ribosome-mediated polypeptide synthesis."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0004815","aspartate-tRNA ligase activity","Catalysis of the reaction: ATP + L-aspartate + tRNA(Asp) = AMP + diphosphate + L-aspartyl-tRNA(Asp)."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0042803","protein homodimerization activity","Interacting selectively and non-covalently with an identical protein to form a homodimer."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0050560","aspartate-tRNA(Asn) ligase activity","Catalysis of the reaction: tRNA(Asx) + L-aspartate + ATP = aspartyl-tRNA(Asx) + diphosphate + AMP."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0043039","tRNA aminoacylation","The chemical reactions and pathways by which the various amino acids become bonded to their corresponding tRNAs. The most common route for synthesis of aminoacyl tRNA is by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA and the alpha carboxylic acid  group of an amino acid, usually catalyzed by the cognate aminoacyl-tRNA ligase. A given aminoacyl-tRNA ligase aminoacylates all species of an isoaccepting group of tRNA molecules."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0070145","mitochondrial asparaginyl-tRNA aminoacylation","The process of coupling asparagine to asparaginyl-tRNA in a mitochondrion, catalyzed by asparaginyl-tRNA synthetase. In tRNA aminoacylation, the amino acid is first activated by linkage to AMP and then transferred to either the 2'- or the 3'-hydroxyl group of the 3'-adenosine residue of the tRNA."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0005654","nucleoplasm","That part of the nuclear content other than the chromosomes or the nucleolus."
"8",30003743,30017872,"ENSTGUG00000017335",100226637,"protein_coding","DARS2","aspartyl-tRNA synthetase 2, mitochondrial","GO:0005739","mitochondrion","A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."
"1",84444226,84606083,"ENSTGUG00000009900",100226701,"protein_coding","MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","GO:0006468","protein phosphorylation","The process of introducing a phosphate group on to a protein."
"1",84444226,84606083,"ENSTGUG00000009900",100226701,"protein_coding","MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","GO:0004672","protein kinase activity","Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP."
"1",84444226,84606083,"ENSTGUG00000009900",100226701,"protein_coding","MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","GO:0005524","ATP binding","Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"1",84444226,84606083,"ENSTGUG00000009900",100226701,"protein_coding","MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","GO:0000166","nucleotide binding","Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."
"2",138219897,138334546,"ENSTGUG00000012390",100226945,"protein_coding","COL14A1","collagen type XIV alpha 1 chain","GO:0005576","extracellular region","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"2",138219897,138334546,"ENSTGUG00000012390",100226945,"protein_coding","COL14A1","collagen type XIV alpha 1 chain","GO:0005581","collagen trimer","A protein complex consisting of three collagen chains assembled into a left-handed triple helix. These trimers typically assemble into higher order structures."
"2",138219897,138334546,"ENSTGUG00000012390",100226945,"protein_coding","COL14A1","collagen type XIV alpha 1 chain","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0016740","transferase activity","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0016787","hydrolase activity","Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0003824","catalytic activity","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0006164","purine nucleotide biosynthetic process","The chemical reactions and pathways resulting in the formation of a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0006189","'de novo' IMP biosynthetic process","The chemical reactions and pathways resulting in the formation of IMP, inosine monophosphate, by the stepwise assembly of a purine ring on ribose 5-phosphate."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0008152","metabolic process","The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0003937","IMP cyclohydrolase activity","Catalysis of the reaction: IMP + H2O = 5-formamido-1-(5-phosphoribosyl)imidazole-4-carboxamide."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0004643","phosphoribosylaminoimidazolecarboxamide formyltransferase activity","Catalysis of the reaction: 10-formyltetrahydrofolate + 5'-phosphoribosyl-5-amino-4-imidazolecarboxamide = tetrahydrofolate + 5'-phosphoribosyl-5-formamido-4-imidazolecarboxamide."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0042803","protein homodimerization activity","Interacting selectively and non-covalently with an identical protein to form a homodimer."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0098761","cellular response to interleukin-7","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-7 stimulus."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0005829","cytosol","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"7",823028,843452,"ENSTGUG00000002942",100227000,"protein_coding","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","GO:0005886","plasma membrane","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0043560","insulin receptor substrate binding","Interacting selectively and non-covalently with any of the insulin receptor substrate (IRS) proteins, adaptor proteins that bind to the transphosphorylated insulin and insulin-like growth factor receptors, are themselves phosphorylated and in turn recruit SH2 domain-containing signaling molecules to form a productive signaling complex."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0043548","phosphatidylinositol 3-kinase binding","Interacting selectively and non-covalently with a phosphatidylinositol 3-kinase, any enzyme that catalyzes the addition of a phosphate group to an inositol lipid at the 3' position of the inositol ring."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0016021","integral component of membrane","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0016740","transferase activity","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0000166","nucleotide binding","Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0016301","kinase activity","Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0016310","phosphorylation","The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0005524","ATP binding","Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0004672","protein kinase activity","Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0006468","protein phosphorylation","The process of introducing a phosphate group on to a protein."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0004713","protein tyrosine kinase activity","Catalysis of the reaction: ATP + a protein tyrosine = ADP + protein tyrosine phosphate."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription."
